Date	rtn	vwretd	ewretd	sprtrn
19720216	-0.001014	0.005098	0.003805	0.005617
19720217	-0.004399	-0.000404	-0.000819	-0.000284
19720218	0.002719	-0.002262	-0.000429	-0.002936
19720222	-0.000678	0.000243	0.001097	0.000095
19720223	0.001357	0.001283	0.001401	0.000855
19720224	-0.011518	0.001951	0.003045	0.000664
19720225	0.021247	0.006507	0.006099	0.006923
19720228	-0.014765	0.001002	0.000130	0.000094
19720229	0.004087	0.004211	0.003452	0.003578
19720301	0.010855	0.008067	0.006923	0.007319
19720302	0.010067	0.000584	0.000690	-0.000279
19720303	0.003322	0.005905	0.006510	0.005777
19720306	0.006623	0.007638	0.006888	0.007689
19720307	0.009868	0.001057	-0.000322	0.000919
19720308	-0.004560	0.001975	0.004955	0.000827
19720309	0.002618	0.000317	0.003229	-0.000184
19720310	-0.012402	-0.005295	-0.003077	-0.005232
19720313	-0.013219	-0.009241	-0.008492	-0.009597
19720314	-0.004689	0.002894	0.002887	0.002609
19720315	0.004038	0.000854	-0.000926	0.001301
19720316	0.000000	-0.002567	-0.004658	-0.002320
19720317	0.010724	0.002796	0.000395	0.003907
19720320	-0.000332	-0.003589	-0.008169	-0.003058
19720321	-0.000995	-0.009267	-0.013596	-0.008365
19720322	0.003320	0.001573	0.001187	0.001406
19720323	0.011913	0.009609	0.010220	0.008517
19720324	0.001308	-0.001943	-0.001947	-0.002135
19720327	0.005879	-0.001994	-0.002765	-0.002046
19720328	-0.000325	-0.000781	-0.000587	-0.001212
19720329	-0.012666	-0.005782	-0.004401	-0.006345
19720330	0.005921	0.006156	0.006357	0.006667
19720403	0.008502	0.002357	-0.000237	0.002612
19720404	0.009079	0.006011	0.004816	0.005955
19720405	0.007712	0.008296	0.007849	0.008139
19720406	-0.002551	0.004141	0.004367	0.003853
19720407	-0.004476	0.002651	0.003370	0.001828
19720410	0.003211	-0.001386	0.000789	-0.001551
19720411	0.000000	0.003732	0.005940	0.002832
19720412	0.017926	0.003475	0.004549	0.003827
19720413	-0.008176	-0.002593	-0.003110	-0.002451
19720414	0.001902	0.000398	0.002385	-0.000637
19720417	0.000000	-0.002381	-0.002334	-0.003004
19720418	0.001899	0.001690	0.001582	0.002374
19720419	-0.012003	-0.006037	-0.008491	-0.005193
19720420	-0.008312	-0.001375	-0.000585	-0.001465
19720421	-0.007092	-0.001357	-0.000790	-0.001376
19720424	0.000000	-0.006207	-0.005411	-0.006429
19720425	-0.009091	-0.009786	-0.010333	-0.009890
19720426	-0.003932	-0.002225	-0.003370	-0.002147
19720427	0.002632	0.001014	-0.001254	0.001497
19720428	0.013123	0.005139	0.003413	0.005792
19720501	-0.009067	-0.008860	-0.009945	-0.009102
19720502	-0.006536	-0.005788	-0.006739	-0.005717
19720503	-0.002632	-0.002229	-0.006479	-0.000848
19720504	0.018074	0.002410	-0.001409	0.002453
19720505	0.011053	0.003868	0.001783	0.003576
19720508	-0.006431	-0.004869	-0.007302	-0.004595
19720509	-0.018123	-0.014296	-0.019865	-0.013190
19720510	0.011866	0.007084	0.008327	0.006492
19720511	-0.000651	0.004282	0.006338	0.003320
19720512	-0.003911	0.007026	0.009001	0.005767
19720515	0.011780	0.005128	0.006061	0.004512
19720516	-0.007115	-0.002029	-0.001992	-0.001872
19720517	0.014984	0.002265	0.000425	0.002156
19720518	0.012837	0.009185	0.006316	0.009823
19720519	0.004436	0.009395	0.006286	0.009635
19720522	0.011987	0.005632	0.001692	0.006515
19720523	0.002494	0.000442	-0.002723	0.000820
19720524	0.002488	0.004266	0.002084	0.004828
19720525	0.002481	0.002348	0.000521	0.001360
19720526	0.000000	0.001906	0.002962	0.001811
19720530	-0.021040	-0.002869	-0.003245	-0.002801
19720531	0.005689	-0.007312	-0.007641	-0.007431
19720601	0.003143	0.002414	0.003613	0.001461
19720602	-0.001253	0.001544	0.002455	0.000365
19720605	-0.010038	-0.007595	-0.007144	-0.008293
19720606	-0.003802	-0.005552	-0.004701	-0.005606
19720607	0.005725	-0.004759	-0.005316	-0.005175
19720608	-0.006325	-0.002719	-0.003129	-0.003437
19720609	-0.004456	-0.004373	-0.004196	-0.003915
19720612	-0.008312	0.000836	-0.000143	0.001404
19720613	0.012895	0.004438	0.000871	0.005046
19720614	0.017823	0.007729	0.005738	0.007810
19720615	-0.005629	-0.000279	-0.002820	0.000461
19720616	0.003145	-0.000770	-0.000850	-0.000738
19720619	-0.005643	-0.001648	-0.001581	-0.002307
19720620	0.001261	0.003478	0.000839	0.004162
19720621	0.001259	0.001409	-0.001442	0.002119
19720622	-0.004403	-0.001501	-0.003780	-0.001011
19720623	-0.001895	-0.004219	-0.002945	-0.003773
19720626	-0.006962	-0.006869	-0.006447	-0.007297
19720627	0.000000	-0.000984	-0.001594	-0.001023
19720628	-0.004143	-0.003249	-0.002888	-0.003260
19720629	0.002240	-0.001949	-0.002610	-0.001869
19720630	0.001277	0.003847	0.005236	0.002996
19720703	0.007972	0.003709	0.004183	0.003267
19720705	0.012338	0.005624	0.003933	0.005675
19720706	0.009375	0.007617	0.003392	0.008696
19720707	0.000619	-0.002550	-0.001653	-0.003210
19720710	-0.012376	-0.005417	-0.005294	-0.005336
19720711	-0.005013	-0.007151	-0.007038	-0.007307
19720712	-0.003149	-0.005068	-0.007427	-0.004007
19720713	-0.010107	-0.006074	-0.006884	-0.005707
19720714	0.003829	0.004631	0.003197	0.004893
19720717	-0.013350	-0.008999	-0.008160	-0.008614
19720718	0.001289	-0.000675	-0.005214	-0.000472
19720719	0.003861	0.002546	0.001422	0.002929
19720720	0.001923	-0.003146	-0.003991	-0.003109
19720721	0.014715	0.007263	0.005904	0.008033
19720724	0.005675	0.010955	0.010333	0.011813
19720725	-0.001881	-0.002807	-0.002813	-0.002965
19720726	-0.008794	-0.001038	-0.003547	-0.000651
19720727	0.006337	-0.003159	-0.004279	-0.002325
19720728	0.002519	0.000509	-0.000907	0.000932
19720731	0.006910	-0.000629	-0.003361	0.000093
19720801	0.023082	0.009272	0.004716	0.009405
19720802	-0.002439	0.008580	0.005052	0.008210
19720803	0.018582	0.007731	0.003619	0.007777
19720804	0.001806	0.003673	0.002327	0.002633
19720807	0.004207	0.001322	-0.000785	0.001630
19720808	0.001197	0.000768	-0.000707	0.000723
19720809	0.012552	0.001228	0.001013	0.001536
19720810	0.000000	0.002329	0.002281	0.001714
19720811	0.004723	0.008311	0.006661	0.008104
19720814	-0.001763	0.004477	0.003743	0.005360
19720815	-0.010594	-0.004073	-0.002177	-0.004354
19720816	-0.010113	-0.002660	-0.002161	-0.003570
19720817	-0.006611	-0.002046	-0.000490	-0.002866
19720818	-0.004235	0.004053	0.003420	0.003772
19720821	-0.002430	-0.000793	-0.000847	-0.000358
19720822	0.005481	0.005025	0.002604	0.006176
19720823	0.000606	-0.001440	-0.000374	-0.001334
19720824	-0.013923	-0.010525	-0.007149	-0.011046
19720825	-0.003069	-0.002451	-0.002330	-0.003153
19720828	-0.004310	-0.004354	-0.004141	-0.003976
19720829	0.011132	0.001419	-0.001705	0.001633
19720830	-0.001835	0.001331	0.000227	0.001449
19720831	0.001225	0.004538	0.002480	0.004703
19720901	-0.005508	0.004077	0.003844	0.003781
19720905	-0.003692	-0.002543	-0.002947	-0.002511
19720906	-0.008647	-0.005772	-0.005904	-0.006113
19720907	-0.004361	-0.003048	-0.004068	-0.002352
19720908	-0.001877	-0.001351	-0.001233	-0.001269
19720911	-0.005643	-0.006767	-0.008785	-0.005810
19720912	-0.003783	-0.009235	-0.009416	-0.009497
19720913	0.007595	0.003453	0.000828	0.003964
19720914	0.003769	0.000406	-0.000028	0.000275
19720915	-0.004380	-0.000846	-0.000723	-0.001102
19720918	-0.003771	-0.001920	-0.001991	-0.001838
19720919	0.001893	-0.000256	-0.001104	-0.000552
19720920	0.008816	-0.000282	-0.002557	0.000461
19720921	-0.002497	-0.001841	-0.002732	-0.001565
19720922	-0.003129	0.000740	0.000374	0.000830
19720925	0.000000	-0.004343	-0.005644	-0.004331
19720926	-0.000314	0.001109	-0.000683	0.001111
19720927	0.022292	0.013672	0.008257	0.013775
19720928	-0.006757	0.006102	0.003008	0.006292
19720929	0.005566	0.001181	0.002584	0.001812
19721002	-0.003075	-0.002855	-0.003353	-0.003528
19721003	0.003701	0.000912	-0.002251	0.001271
19721004	-0.008605	-0.002177	-0.005254	-0.001904
19721005	-0.020459	-0.010586	-0.009480	-0.010900
19721006	0.016456	0.006293	0.003982	0.006704
19721009	-0.003113	0.002429	0.002844	0.002554
19721010	-0.015615	0.001379	0.002120	0.000819
19721011	-0.008249	-0.004390	-0.004603	-0.004455
19721012	-0.015995	-0.008058	-0.008234	-0.008219
19721013	-0.014304	-0.006463	-0.004628	-0.006262
19721016	-0.038259	-0.010180	-0.007582	-0.010656
19721017	0.015775	0.005984	0.001149	0.006837
19721018	0.023633	0.005804	0.002700	0.006419
19721019	-0.001319	-0.001631	-0.002331	-0.001294
19721020	0.022457	0.010417	0.005763	0.011013
19721023	0.009044	0.009568	0.007915	0.010161
19721024	-0.003201	0.003237	-0.000839	0.004169
19721025	-0.014772	-0.000186	0.000052	-0.000812
19721026	-0.015645	0.003505	0.006223	0.002439
19721027	0.003311	-0.002812	-0.000021	-0.003334
19721030	0.002640	-0.000086	-0.001305	-0.000271
19721031	0.015142	0.008802	0.006022	0.008952
19721101	0.010376	0.010266	0.008007	0.009769
19721102	0.003851	0.004952	0.002888	0.004970
19721103	-0.008312	0.008505	0.007520	0.008743
19721106	-0.017408	-0.001307	0.002696	-0.002101
19721108	-0.008268	-0.004578	-0.003481	-0.005527
19721109	-0.013280	0.000966	-0.000804	0.001323
19721110	0.002019	0.003226	0.004530	0.002026
19721113	0.012089	0.001049	-0.001277	0.001495
19721114	0.029861	0.008267	0.002044	0.009219
19721115	-0.009665	-0.003172	-0.001383	-0.003915
19721116	0.001952	0.005206	0.002095	0.005502
19721117	-0.002597	0.003333	0.004518	0.003127
19721120	0.002604	0.000255	0.001351	0.000346
19721121	0.005844	0.004734	0.004690	0.005886
19721122	0.017431	0.006091	0.006051	0.005938
19721124	-0.012690	0.002973	0.003404	0.003165
19721127	-0.008997	-0.003472	-0.001888	-0.004690
19721128	-0.008431	-0.001524	0.003372	-0.002142
19721129	0.012426	0.000476	0.001569	0.000429
19721130	0.010336	0.002667	0.007089	0.001287
19721201	0.017903	0.006627	0.010068	0.006086
19721204	0.006281	0.003324	0.005116	0.003323
19721205	-0.006242	-0.001809	-0.002836	-0.001613
19721206	-0.002513	0.003491	0.003416	0.003657
19721207	-0.000630	0.004420	0.001733	0.005000
19721208	0.015753	0.002123	0.000943	0.002192
19721211	0.003102	0.002145	-0.001701	0.002187
19721212	-0.012987	-0.003730	-0.006732	-0.003862
19721213	-0.006892	-0.001581	-0.005152	-0.000843
19721214	-0.001893	-0.003070	-0.006835	-0.002699
19721215	0.006637	0.000882	0.000806	0.000169
19721218	-0.009105	-0.010296	-0.010545	-0.011500
19721219	-0.011407	-0.003949	-0.004580	-0.004790
19721220	-0.001282	-0.003282	-0.004392	-0.003352
19721221	-0.010270	-0.006212	-0.003636	-0.007245
19721222	0.012970	0.005540	0.004338	0.006255
19721226	0.003201	0.002246	-0.000916	0.004058
19721227	0.018507	0.004171	-0.003520	0.005417
19721229	0.007519	0.010805	0.011494	0.009578
19730102	0.017413	0.008909	0.016707	0.008895
19730103	0.000611	0.003582	0.006983	0.003946
19730104	0.006109	-0.001948	0.001231	-0.001422
19730105	0.017001	0.003304	0.004235	0.003936
19730108	0.000000	-0.000098	0.001335	-0.000167
19730109	-0.002985	-0.000832	0.000030	-0.001001
19730110	-0.014371	-0.002097	-0.000653	-0.002506
19730111	0.009113	0.005852	0.001952	0.006782
19730112	0.011439	-0.008053	-0.008067	-0.007818
19730115	0.007738	-0.008100	-0.008594	-0.007209
19730116	-0.001772	-0.003338	-0.004861	-0.002533
19730117	0.003550	0.003655	0.001542	0.004571
19730118	0.011498	0.001374	0.000807	0.001432
19730119	0.023608	-0.001722	-0.002981	-0.000589
19730122	-0.006834	-0.005040	-0.004189	-0.004799
19730123	0.018922	-0.001371	-0.004485	0.000085
19730124	-0.018571	-0.013573	-0.010788	-0.012604
19730126	0.004014	-0.003163	-0.005762	-0.002399
19730129	0.008567	-0.004895	-0.006804	-0.003778
19730130	-0.005663	-0.001521	-0.002927	-0.001552
19730131	-0.007973	0.001491	-0.000093	0.001727
19730201	-0.014925	-0.011142	-0.009545	-0.010945
19730202	0.001748	-0.003897	-0.005034	-0.003573
19730205	0.000582	-0.001660	-0.003774	-0.001049
19730206	0.018023	0.002194	-0.001201	0.001926
19730207	0.004911	-0.007143	-0.006862	-0.006903
19730208	-0.002281	-0.004369	-0.006382	-0.004399
19730209	0.019429	0.013412	0.009568	0.013432
19730212	0.005605	0.010801	0.007905	0.012033
19730213	0.005574	0.005325	0.002397	0.006204
19730214	-0.011918	-0.013813	-0.009999	-0.014386
19730215	-0.009257	-0.006451	-0.006408	-0.005647
19730216	-0.000566	0.003670	0.000131	0.004631
19730220	0.013031	0.001971	-0.000909	0.003653
19730221	-0.007271	-0.007020	-0.007954	-0.006153
19730222	0.000563	-0.002539	-0.004808	-0.002180
19730223	-0.023649	-0.010241	-0.008410	-0.011185
19730226	-0.005767	-0.008474	-0.011991	-0.008572
19730227	-0.018561	-0.011655	-0.011269	-0.011498
19730228	0.020095	0.006326	0.000354	0.007033
19730301	-0.010429	-0.006985	-0.004520	-0.005641
19730302	0.035129	0.008701	-0.000441	0.011076
19730305	-0.007353	0.003766	0.002527	0.003563
19730306	-0.003419	0.012852	0.008864	0.012602
19730307	0.008576	0.003987	0.003567	0.003067
19730308	-0.001134	-0.001621	0.000009	-0.001922
19730309	-0.002270	-0.003347	-0.000749	-0.003852
19730312	0.006826	-0.000164	-0.000358	0.000615
19730313	0.005085	0.004554	0.000354	0.005445
19730314	0.008994	0.002958	-0.000626	0.004368
19730315	-0.010585	-0.006916	-0.004716	-0.007480
19730316	-0.001126	-0.004923	-0.004090	-0.005082
19730319	-0.012683	-0.012104	-0.010071	-0.012066
19730320	-0.000285	-0.003192	-0.005621	-0.001961
19730321	-0.016562	-0.012538	-0.009259	-0.013042
19730322	-0.011614	-0.016594	-0.016871	-0.014933
19730323	0.005875	0.000193	-0.003530	0.000368
19730326	0.010514	0.007735	0.002754	0.008817
19730327	0.011561	0.014521	0.009765	0.015659
19730328	-0.006857	0.000634	0.000934	0.000538
19730329	0.009781	0.009823	0.007072	0.009765
19730330	-0.016524	-0.008732	-0.001421	-0.010558
19730402	-0.008111	-0.011583	-0.007952	-0.012016
19730403	-0.008762	-0.009589	-0.009520	-0.008531
19730404	-0.002946	-0.005937	-0.005288	-0.004302
19730405	-0.000296	-0.004328	-0.008156	-0.002298
19730406	0.001478	0.007151	0.003835	0.007003
19730409	0.014168	0.012598	0.004307	0.014458
19730410	0.011059	0.011133	0.005076	0.012178
19730411	-0.009211	0.003984	0.001742	0.004189
19730412	0.004648	-0.000687	0.000035	-0.000887
19730413	-0.005784	-0.003860	-0.001388	-0.004441
19730416	-0.010471	-0.005395	-0.003499	-0.005710
19730417	-0.000588	-0.005497	-0.005417	-0.004487
19730418	0.016471	0.003597	-0.001336	0.005408
19730419	-0.006944	0.005388	0.003787	0.005648
19730423	-0.008159	-0.005598	-0.005415	-0.005349
19730424	-0.024089	-0.014596	-0.013003	-0.014162
19730425	-0.018663	-0.015480	-0.014072	-0.015001
19730426	0.005521	0.003462	-0.001174	0.005077
19730427	-0.010982	-0.014914	-0.008960	-0.015245
19730430	0.006786	-0.002281	-0.005591	-0.002425
19730501	0.007353	0.000344	-0.003914	0.001215
19730502	0.010645	0.012250	0.007086	0.012418
19730503	0.020764	0.014653	0.005305	0.016508
19730504	-0.002005	0.007975	0.008543	0.007077
19730507	-0.011263	-0.003940	-0.002727	-0.004234
19730508	0.011990	0.005916	0.002012	0.006514
19730509	-0.018957	-0.004834	-0.000236	-0.007281
19730510	-0.008454	-0.006524	-0.005241	-0.008149
19730511	-0.011876	-0.011503	-0.008490	-0.012507
19730514	-0.023421	-0.021519	-0.019133	-0.020985
19730515	0.009782	0.004120	-0.006133	0.006327
19730516	0.000000	-0.001221	-0.004669	-0.001314
19730517	-0.007500	-0.008570	-0.007957	-0.008174
19730518	-0.020151	-0.019042	-0.023844	-0.016105
19730521	-0.005784	-0.014521	-0.029401	-0.010880
19730522	0.008403	0.007486	-0.000759	0.008274
19730523	-0.000641	0.004464	-0.000943	0.004731
19730524	0.027582	0.028091	0.011889	0.029499
19730525	0.018727	0.010085	0.017295	0.007467
19730529	-0.008885	-0.002780	0.001361	-0.003984
19730530	-0.013910	-0.015273	-0.012503	-0.014882
19730531	-0.013323	-0.009013	-0.009144	-0.009064
19730601	-0.015091	-0.008891	-0.007536	-0.009719
19730604	-0.000806	-0.010998	-0.011575	-0.009237
19730605	0.023406	0.013874	0.002985	0.016024
19730606	-0.006309	-0.002513	-0.002723	-0.002963
19730607	0.022222	0.013274	0.005369	0.014668
19730608	0.006988	0.011025	0.009527	0.011243
19730611	-0.003855	-0.002865	-0.000185	-0.003083
19730612	0.019350	0.014757	0.007854	0.014902
19730613	0.000759	-0.004498	0.002732	-0.006372
19730614	-0.025797	-0.010025	-0.006553	-0.011152
19730615	-0.008567	-0.012396	-0.008976	-0.012218
19730618	-0.013354	-0.014339	-0.011421	-0.014272
19730619	0.012739	0.002801	-0.003684	0.003764
19730620	0.011006	0.004236	0.000911	0.004327
19730621	-0.018663	-0.011045	-0.008251	-0.011777
19730622	0.003962	0.004272	-0.000628	0.004748
19730625	-0.025257	-0.013670	-0.012238	-0.013983
19730626	0.012955	0.008986	0.000154	0.010269
19730627	0.001599	0.003423	0.001170	0.003098
19730628	0.020750	0.009934	0.005932	0.010326
19730629	-0.008600	-0.003162	0.001760	-0.004107
19730702	-0.037066	-0.011456	-0.005425	-0.013044
19730703	-0.022113	-0.008762	-0.003922	-0.010010
19730705	0.005025	-0.001254	-0.001400	-0.000883
19730706	0.000833	-0.003711	-0.000594	-0.004913
19730709	0.017485	0.008238	0.001934	0.008491
19730710	0.027823	0.014281	0.010425	0.013511
19730711	0.019108	0.022142	0.018955	0.022025
19730712	-0.019531	-0.000335	0.006568	-0.002836
19730713	-0.011952	-0.010379	-0.000512	-0.013365
19730716	0.029032	0.015065	0.009057	0.015179
19730717	-0.028213	0.003191	0.009731	0.000473
19730718	0.013710	0.008310	0.010868	0.005959
19730719	0.002387	0.003807	0.008457	0.001881
19730720	0.000000	0.006717	0.012714	0.005537
19730723	-0.007143	0.003324	0.007539	0.003547
19730724	-0.003197	0.005843	0.004920	0.005766
19730725	0.023256	0.013457	0.013284	0.013871
19730726	-0.000784	0.001436	0.004832	0.001915
19730727	-0.002353	-0.002446	0.000235	-0.002367
19730730	0.008648	-0.002861	-0.001398	-0.003102
19730731	-0.019486	-0.008232	-0.003926	-0.009428
19730801	-0.009539	-0.012702	-0.010985	-0.012844
19730802	0.004815	-0.000595	-0.002244	-0.001498
19730803	-0.004792	-0.000572	0.001100	-0.001687
19730806	-0.001605	0.003148	0.001627	0.002254
19730807	-0.009646	-0.001384	-0.001351	-0.001686
19730808	-0.009351	-0.009301	-0.007428	-0.009385
19730809	-0.001645	0.000245	-0.001013	0.000568
19730810	-0.007414	-0.007630	-0.005989	-0.007954
19730813	0.000830	-0.010422	-0.011367	-0.010117
19730814	-0.005804	-0.009110	-0.008340	-0.009642
19730815	0.009174	0.002839	-0.000660	0.002921
19730816	-0.006612	-0.004795	-0.001057	-0.006990
19730817	0.000000	0.000549	0.000173	0.000196
19730820	-0.002496	-0.007066	-0.006032	-0.006842
19730821	-0.006672	-0.007337	-0.007117	-0.007086
19730822	0.000000	-0.004598	-0.006654	-0.003568
19730823	0.005038	0.013132	0.006321	0.013727
19730824	-0.003342	-0.000958	0.000866	-0.002846
19730827	0.020956	0.006963	0.001007	0.007872
19730828	-0.001642	0.004990	0.000854	0.005858
19730829	0.000822	0.009231	0.006699	0.009804
19730830	-0.003287	0.000499	0.003148	-0.001442
19730831	-0.007420	0.005334	0.005779	0.003562
19730904	-0.013704	0.004271	0.004506	0.002494
19730905	0.002947	0.002062	0.002817	0.001244
19730906	0.001679	0.005264	0.004260	0.004874
19730907	-0.007125	-0.001167	0.003462	-0.003709
19730910	-0.009709	-0.008236	-0.002585	-0.008687
19730911	-0.024723	-0.005606	-0.003993	-0.006066
19730912	0.015734	-0.002208	-0.001993	-0.001550
19730913	0.006024	0.003246	0.000203	0.002911
19730914	0.019675	0.008671	0.004901	0.010449
19730917	-0.087248	-0.000006	0.004650	-0.002777
19730918	-0.045956	-0.001746	-0.000182	-0.003649
19730919	0.043353	0.019350	0.012483	0.020333
19730920	-0.007387	0.009318	0.011187	0.008311
19730921	-0.032558	0.005214	0.008327	0.004121
19730924	-0.032692	0.003406	0.006771	0.001493
19730925	0.031809	0.005634	0.003642	0.006427
19730926	0.003854	0.007425	0.008699	0.007219
19730927	-0.001919	0.002552	0.003594	0.002297
19730928	-0.007692	-0.004310	0.000665	-0.005959
19731001	-0.000969	-0.001193	0.002708	-0.002029
19731002	-0.008729	0.006169	0.008552	0.005360
19731003	-0.027397	0.001137	0.006832	-0.000092
19731004	0.012072	-0.003860	0.000422	-0.003401
19731005	0.031809	0.011923	0.008599	0.013283
19731008	0.008671	0.004859	0.005238	0.003459
19731009	0.000000	-0.000678	0.000157	-0.000907
19731010	0.046800	-0.011081	-0.009636	-0.008263
19731011	0.025547	0.016701	0.011553	0.017121
19731012	0.003559	0.004200	0.005065	0.003151
19731015	-0.009752	-0.011179	-0.007842	-0.012473
19731016	0.009400	-0.000223	-0.003392	0.001272
19731017	0.004878	-0.002477	-0.002864	-0.001997
